Signal_ID,Ticker,Signal_Date,Episode_Number,Final_Decision,Score,Active_Threshold,Score_Message,Benchmark_Ticker,Market_Regime,Security_Name,Listing_Exchange,MarketCap,Sector,Industry,Beta_Status,Beta_Status_Detail,Beta_Benchmark,Beta_252D,Beta_Alpha_Daily,Beta_R2_252D,Beta_Observations,Beta_Window_Start,Beta_Window_End,Beta_Risk_Band,Residual_Momentum_63D_Pct,Residual_Momentum_126D_Pct,Beta_Adjusted_RS_126D_Pct,Beta_Message_Rule_Code,Entry_Date,Entry_Open,Forward_1D_Return_Pct,Forward_5D_Return_Pct,Forward_10D_Return_Pct,Forward_21D_Return_Pct,Forward_63D_Return_Pct,Forward_126D_Return_Pct,MAE_21D_Pct,MFE_21D_Pct,Realized_Volatility_21D_Annualized_Pct,MAE_63D_Pct,MFE_63D_Pct,Realized_Volatility_63D_Annualized_Pct
CSX_20190516_040,CSX,2019-05-16,40,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.06 versus SPY indicates balanced market sensitivity (R-squared 0.49); 126-day residual momentum is -2.71%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.0602163396456852,0.000688848860972144,0.4944580941015053,252,2018-05-16,2019-05-16,BALANCED,-0.5600220347212304,-2.711548172415068,6.435385853013559,BETA_BALANCED,2019-05-17,25.963333129882812,0.6547698457802564,-3.2224911300574255,-4.390805232693107,-1.5277914092762246,-17.306459821819498,-7.626137724040616,-6.021312839656945,2.3366282052713627,18.87437095546781,-17.87135483120221,3.0042394123416916,28.988847740974567
CSX_20190618_041,CSX,2019-06-18,41,MOMENTUM_ACTIVE,94.0,85,Active momentum confirmed. Beta 1.06 versus SPY indicates balanced market sensitivity (R-squared 0.51); 126-day residual momentum is -1.26%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.06418422635784,0.0004391028389925939,0.5087842700709876,252,2018-06-18,2019-06-18,BALANCED,-0.10436881557406297,-1.2641392599303192,5.046645655915897,BETA_BALANCED,2019-06-19,25.883333206176758,-0.33483364173920727,-2.009016588480106,0.8113293709117064,-7.495172737623523,-8.33225684197153,-6.258857104411897,-10.495809200091877,3.322603791023071,41.05045012626975,-17.61751251131053,3.322603791023071,29.93055630818416
CSX_20190620_042,CSX,2019-06-20,42,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.06 versus SPY indicates balanced market sensitivity (R-squared 0.51); 126-day residual momentum is -1.34%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.0644040816478881,0.0005405144736274812,0.5107310177083668,252,2018-06-20,2019-06-20,BALANCED,-0.3803429628545407,-1.3441932811093293,6.711510822713024,BETA_BALANCED,2019-06-21,26.299999237060547,-0.29150524912512354,-3.1051926734022905,-0.6337111624282188,-10.114068154282608,-10.278832621377365,-7.553862294066171,-11.913807565487689,1.6856828605646967,40.726465415257316,-18.922683046368004,1.6856828605646967,29.571645467283147
CSX_20190628_043,CSX,2019-06-28,43,MOMENTUM_ACTIVE,94.0,85,Active momentum confirmed. Beta 1.07 versus SPY indicates balanced market sensitivity (R-squared 0.51); 126-day residual momentum is -1.61%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.0700721829450734,0.0004644295643929675,0.5103828179552441,252,2018-06-28,2019-06-28,BALANCED,-3.386425625376921,-1.6129067218579762,5.288725468929101,BETA_BALANCED,2019-07-01,26.18666648864746,0.08910105390966816,-1.705702853484381,-0.07636921035256705,-10.628816867216273,-12.28360691379894,-7.2683312508125875,-13.085538249976059,2.1257662869085925,39.83696335431245,-18.571790153288337,2.1257662869085925,29.588129837661466
CSX_20190702_044,CSX,2019-07-02,44,MOMENTUM_ACTIVE,94.0,85,Active momentum confirmed. Beta 1.07 versus SPY indicates balanced market sensitivity (R-squared 0.51); 126-day residual momentum is -1.39%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.0736799283589074,0.0004906975086566873,0.5125643747833206,252,2018-07-02,2019-07-02,BALANCED,-4.112011260369219,-1.3914124474041056,6.012751190195424,BETA_BALANCED,2019-07-03,26.123332977294922,0.3955637168109316,-2.28403602472228,-8.919229126433336,-13.512826597255433,-14.482580871266748,-7.668746326522413,-14.125305286522128,2.3733603968998596,41.32355686872184,-18.37437528064456,2.3733603968998596,30.220188941590486
CSX_20190705_045,CSX,2019-07-05,45,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.07 versus SPY indicates balanced market sensitivity (R-squared 0.51); 126-day residual momentum is -2.10%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.0717566905862768,0.00045798556162626394,0.5121844232305256,252,2018-07-05,2019-07-05,BALANCED,-2.2541657354644196,-2.0989960676918273,4.758217202949115,BETA_BALANCED,2019-07-08,26.03333282470703,-1.126759510831743,0.6145960968173103,-9.974390730314775,-16.6325224390657,-14.263763901787707,-6.670931214999176,-17.25991804213126,2.727276590369798,42.01021007056856,-18.092186337365966,2.727276590369798,30.271314324781134
CSX_20190709_046,CSX,2019-07-09,46,MOMENTUM_ACTIVE,86.0,85,Active momentum confirmed. Beta 1.07 versus SPY indicates balanced market sensitivity (R-squared 0.51); 126-day residual momentum is -0.99%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.0740573290549795,0.00038831363590727426,0.5107598165162268,252,2018-07-09,2019-07-09,BALANCED,-3.984858967059146,-0.9855616099594178,4.7427796316018345,BETA_BALANCED,2019-07-10,25.633333206176758,-0.41612444266788673,3.4460333311779445,-9.050714068918586,-14.31729555721455,-13.146947422434096,-5.071525946129873,-15.968786648718247,4.330301492293209,43.24734394550952,-16.81404221322188,4.330301492293209,30.265436156757076
CSX_20190712_047,CSX,2019-07-12,47,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.07 versus SPY indicates balanced market sensitivity (R-squared 0.51); 126-day residual momentum is -2.37%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.0683846511638233,0.00047014493326219536,0.5088570232703276,252,2018-07-12,2019-07-12,BALANCED,-3.249386944346655,-2.374807776156429,4.233367246057103,BETA_BALANCED,2019-07-15,26.176666259765625,-0.038195549555408714,-10.46733661165109,-12.186420513035745,-16.172164727306214,-14.75868894104041,-6.583471484348136,-17.712971156166603,2.1647812259182997,42.51018757249038,-18.540682267821772,2.1647812259182997,30.175785630967223
CSX_20190716_048,CSX,2019-07-16,48,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.07 versus SPY indicates balanced market sensitivity (R-squared 0.51); 126-day residual momentum is -3.70%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.0704490404731641,0.0005786735622900557,0.5080111450091045,252,2018-07-16,2019-07-16,BALANCED,-2.412058971724751,-3.7031838941870343,4.253785542716315,BETA_BALANCED,2019-07-17,24.450000762939453,-2.6857574186498256,-4.648945669195392,-4.280846897091017,-11.95637640279832,-6.530340260064049,1.7859569530539465,-12.119971523168783,0.40899170143449126,24.725382600734694,-12.788003783805124,0.40899170143449126,22.89822090922926
CSX_20201014_049,CSX,2020-10-14,49,MOMENTUM_ACTIVE,95.0,85,Active momentum confirmed. Beta 1.19 versus SPY indicates balanced market sensitivity (R-squared 0.75); 126-day residual momentum is +1.61%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.1921469784817798,3.124288738662697e-05,0.7502933312223281,252,2019-10-16,2020-10-14,BALANCED,2.2324708451663122,1.6132857862286132,3.3011696423539547,BETA_BALANCED,2020-10-15,26.520000457763672,1.8476612468334874,-1.055809509096517,-4.56259792962056,12.782802907742873,17.50879847251008,23.981902340011786,-5.241332100317331,17.785320866810817,35.342419897891254,-5.241332100317331,22.599290368508097,26.04727238904737
CSX_20201204_050,CSX,2020-12-04,50,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.18 versus SPY indicates balanced market sensitivity (R-squared 0.74); 126-day residual momentum is -0.09%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.1824368598789163,0.00039782252501872266,0.7443646378683053,252,2019-12-06,2020-12-04,BALANCED,8.078556678453852,-0.09193562131906141,6.503525291418121,BETA_BALANCED,2020-12-07,30.483333587646484,0.6451614517940962,-1.1153640779159368,-0.8638631123949914,0.4483343371680881,1.4106078783655107,7.326408646302229,-4.439588022709984,0.9513362682099569,22.411013211031868,-9.119739737953447,6.659372648533246,25.740396828691487
CSX_20201211_051,CSX,2020-12-11,51,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.18 versus SPY indicates balanced market sensitivity (R-squared 0.74); 126-day residual momentum is -0.44%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.1809404309760294,0.00036793205162986256,0.7426102091053597,252,2019-12-13,2020-12-11,BALANCED,1.7472397406286033,-0.44012055516096105,6.121425679257797,BETA_BALANCED,2020-12-14,30.40333366394043,-2.510692684984528,-0.603007395874422,-0.6249332265920726,3.7605528646834863,0.8003524193036959,7.89386994550787,-4.188141067846296,6.940024164210223,22.984747323632206,-8.880607609624603,6.940024164210223,25.46242037626888
CSX_20201215_052,CSX,2020-12-15,52,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.18 versus SPY indicates balanced market sensitivity (R-squared 0.74); 126-day residual momentum is +0.98%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.1817625381408183,0.00032365771392518956,0.7430046302833138,252,2019-12-17,2020-12-15,BALANCED,0.34405278958975494,0.9813800878709422,7.10402308465725,BETA_BALANCED,2020-12-16,30.016666412353516,-1.0549660813891637,-0.5552449715575225,0.31094125082336,3.7423641981529476,2.7318146644250474,6.885060522788478,-2.9539164656272487,8.317599030791524,22.595663194975252,-7.706830197508118,8.317599030791524,25.174794462192523
CSX_20201217_053,CSX,2020-12-17,53,MOMENTUM_ACTIVE,98.0,85,Active momentum confirmed. Beta 1.18 versus SPY indicates balanced market sensitivity (R-squared 0.74); 126-day residual momentum is +2.46%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.182085090153977,0.00029782798781182633,0.7428929127950341,252,2019-12-19,2020-12-17,BALANCED,-3.3542372408269627,2.457971670799397,8.822679392610326,BETA_BALANCED,2020-12-18,30.15999984741211,0.19893722230084343,-0.4752434873466771,-2.751989150879497,3.017240888647388,3.6472161373837464,5.890804543183048,-3.4151216573493737,7.802826695747411,22.338388419413818,-8.145447476260282,7.802826695747411,26.134143626584667
CSX_20201231_054,CSX,2020-12-31,54,MOMENTUM_ACTIVE,98.0,85,Active momentum confirmed. Beta 1.18 versus SPY indicates balanced market sensitivity (R-squared 0.74); 126-day residual momentum is +1.53%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.1822760684305331,0.00034944744466223934,0.742720692298297,252,2020-01-03,2020-12-31,BALANCED,2.048675002585143,1.5268891398656725,8.445031404595607,BETA_BALANCED,2021-01-04,30.219999313354492,-2.9450675376261115,5.713657986126353,3.0443418173321746,-1.1250832571582547,8.724908376889818,7.809406258514673,-8.327817569609863,7.5887925403606005,32.85877832662353,-8.327817569609863,9.033757483834727,25.878068724379034
CSX_20210105_055,CSX,2021-01-05,55,MOMENTUM_ACTIVE,98.0,85,Active momentum confirmed. Beta 1.19 versus SPY indicates balanced market sensitivity (R-squared 0.74); 126-day residual momentum is +2.04%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.1852195178792524,0.0003445736818270175,0.7433774170540425,252,2020-01-07,2021-01-05,BALANCED,1.3249173790221613,2.035350841559458,8.8516534854381,BETA_BALANCED,2021-01-06,29.760000228881836,2.889786974923947,7.403672325454691,4.4018798920271385,-0.9632623249746453,8.590945567436536,10.819890082626781,-6.910844462577925,9.251788027170239,30.959703623106726,-6.910844462577925,10.719087733614163,25.399072747524976
CSX_20210112_056,CSX,2021-01-12,56,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.19 versus SPY indicates balanced market sensitivity (R-squared 0.74); 126-day residual momentum is +5.94%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.1866975247685825,0.0004711713512018633,0.7426896813117856,252,2020-01-14,2021-01-12,BALANCED,7.41469964468493,5.939888387420078,16.01948640423548,BETA_BALANCED,2021-01-13,31.916667938232422,-1.1592715127702324,-2.6527463488567826,-12.386427104484731,-7.310712637611461,2.725845108795366,-0.8668465928818536,-13.201049199074955,0.24020639762354357,29.26661223830209,-13.201049199074955,3.237596188633529,24.915918746973176
CSX_20210115_057,CSX,2021-01-15,57,MOMENTUM_ACTIVE,94.0,85,Active momentum confirmed. Beta 1.19 versus SPY indicates balanced market sensitivity (R-squared 0.74); 126-day residual momentum is +2.85%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.1853207146367397,0.0003414910575103063,0.7414831631338828,252,2020-01-17,2021-01-15,BALANCED,2.8847332583534557,2.853665045445819,9.574318843053607,BETA_BALANCED,2021-01-19,31.24333381652832,-1.1415765264868205,-6.241333829451534,-7.1268559791044295,-3.9901822318664792,5.313126793099476,-1.3549582262573745,-11.330419910741462,0.6614753330254519,29.93646920884928,-11.330419910741462,6.422701864197711,24.726237541934527
CSX_20210120_058,CSX,2021-01-20,58,MOMENTUM_ACTIVE,94.0,85,Active momentum confirmed. Beta 1.18 versus SPY indicates balanced market sensitivity (R-squared 0.74); 126-day residual momentum is +0.95%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.1826795312208955,0.000337436529983893,0.7409262081433148,252,2020-01-22,2021-01-20,BALANCED,0.6822520373750196,0.9502459194161705,7.263911658588562,BETA_BALANCED,2021-01-21,30.863332748413086,-1.0584271016962465,-9.3962620374476,-3.5316994489000386,-0.5400130706634698,10.908306051284589,2.289665060386148,-10.238686382871565,0.20520632644831505,30.438464128386983,-10.238686382871565,11.631932588748416,25.84619233150364
CSX_20210414_059,CSX,2021-04-14,59,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.07 versus SPY indicates balanced market sensitivity (R-squared 0.49); 126-day residual momentum is +0.76%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.0697805117682628,0.00030661078822303233,0.49124887489043634,252,2020-04-15,2021-04-14,BALANCED,-7.977828425413602,0.7569057287446057,5.714783684519297,BETA_BALANCED,2021-04-15,32.9033317565918,0.16210242039480516,4.032016561297769,2.826462414370745,2.0464068320918294,-3.8395271831104583,-2.3503111909681795,-0.7496686244864104,6.240514220133964,20.577304157518707,-6.27088958427604,6.240514220133964,21.21814187318885
CSX_20210421_060,CSX,2021-04-21,60,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.07 versus SPY indicates balanced market sensitivity (R-squared 0.47); 126-day residual momentum is -0.68%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.0677976891945269,0.0004702993011472603,0.4677737767264405,252,2020-04-22,2021-04-21,BALANCED,-1.8750031196664074,-0.6824394070252815,6.782669501966261,BETA_BALANCED,2021-04-22,33.90666580200195,0.09830758618873947,-0.21628118984805544,-0.511203948414285,-3.3818349676866366,-6.8914652971858175,0.5996897764498188,-4.571370261268893,3.096745217855701,15.139988014556147,-9.634289704063558,3.096745217855701,20.116368695051342
CSX_20210423_061,CSX,2021-04-23,61,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.07 versus SPY indicates balanced market sensitivity (R-squared 0.47); 126-day residual momentum is +0.55%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.06848912473514,0.00044043972328186207,0.46687482925517865,252,2020-04-24,2021-04-23,BALANCED,4.493687528068335,0.5521708743852383,7.91000629699635,BETA_BALANCED,2021-04-26,34.34333419799805,-0.6891224704397958,-2.2129538496433176,0.09705762554927944,-3.571771714866512,-4.4647174204664575,1.9411747260521306,-5.784725564509829,1.7858914111998914,14.765883248152342,-10.783271033030584,1.7858914111998914,21.18519822337967
CSX_20210429_062,CSX,2021-04-29,62,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 1.06 versus SPY indicates balanced market sensitivity (R-squared 0.46); 126-day residual momentum is +1.15%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,1.0570585608195533,0.00014486896327803745,0.4609536359235823,252,2020-04-30,2021-04-29,BALANCED,3.254327894777198,1.1485853631242993,4.003319120005841,BETA_BALANCED,2021-04-30,33.689998626708984,-0.31661195989732827,1.474235053525219,-0.3363931305553902,-0.9399396328945375,-4.749179398459924,6.441086589781664,-3.9576494987165978,3.7597811774518153,15.723199078510804,-9.053129597466203,3.7597811774518153,21.59151682972922
CSX_20220106_063,CSX,2022-01-06,63,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 0.95 versus SPY indicates balanced market sensitivity (R-squared 0.34); 126-day residual momentum is +10.63%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.9543870749608881,-3.95074535684554e-06,0.335399680694085,252,2021-01-08,2022-01-06,BALANCED,10.160435015056546,10.627752493195896,11.36869929061005,BETA_BALANCED,2022-01-07,37.58000183105469,-0.18627862190160327,-2.2352318032452745,-9.26025329263782,-10.45769056330428,-7.557211320413037,-23.23044444976802,-11.788185442596221,0.532189831020502,24.950755249160423,-12.932411850856917,2.794037216338996,31.42331663282782
CSX_20220111_064,CSX,2022-01-11,64,MOMENTUM_ACTIVE,88.0,85,Active momentum confirmed. Beta 0.95 versus SPY indicates balanced market sensitivity (R-squared 0.33); 126-day residual momentum is +10.25%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.9501955535197794,-0.0002463773327601415,0.3295472864760257,252,2021-01-13,2022-01-11,BALANCED,6.292497405974862,10.248050263764608,7.429213651162619,BETA_BALANCED,2022-01-12,36.43000030517578,0.5764454644893835,-3.2390894737602705,-7.631069876499308,-6.697772732003859,-5.544881803025081,-22.64617054869441,-9.00356506126867,1.5097426089848431,26.23111664523414,-10.183911757874897,6.038980907246616,31.024158382748006
CSX_20240205_065,CSX,2024-02-05,65,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 0.78 versus SPY indicates balanced market sensitivity (R-squared 0.27); 126-day residual momentum is +7.86%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.78485002303037,-4.156230050197376e-06,0.26965990620157965,252,2023-02-03,2024-02-05,BALANCED,8.765867530864746,7.86138757216166,8.494666066268747,BETA_BALANCED,2024-02-06,36.83000183105469,0.5158800360112403,0.10859923660484494,0.08145201684888193,3.421119356205904,-8.552813926886248,-8.064081110630983,-1.3032944150680459,8.932926791374696,12.111518425341327,-10.507745191907336,8.932926791374696,15.777812340370431
CSX_20240212_066,CSX,2024-02-12,66,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 0.77 versus SPY indicates balanced market sensitivity (R-squared 0.26); 126-day residual momentum is +8.27%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.7650380257039704,8.851698950590068e-05,0.25555373492870803,252,2023-02-10,2024-02-12,BALANCED,8.80744480017739,8.270706570108889,10.404047215533138,BETA_BALANCED,2024-02-13,36.77000045776367,-0.4351369198265176,0.24476516580758112,3.2363301928045596,2.7467998611894195,-6.119118770706821,-9.654607541107584,-1.1422408985961807,9.11068379770381,12.28848066048384,-10.361711519877248,9.11068379770381,16.075399544934186
CSX_20240220_067,CSX,2024-02-20,67,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 0.76 versus SPY indicates balanced market sensitivity (R-squared 0.25); 126-day residual momentum is +6.36%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.7557271146197828,0.00013128288446548602,0.25282056203014347,252,2023-02-17,2024-02-20,BALANCED,8.251357099167667,6.362123193654279,8.97093284827977,BETA_BALANCED,2024-02-21,37.0,0.27026614627323475,2.5945921201963706,3.378378378378377,1.648650298247456,-9.702703115102407,-9.243238294446787,-0.8108087488122862,8.432429545634502,15.457071050521195,-10.918921393317149,8.432429545634502,16.227765804599745
CSX_20240229_068,CSX,2024-02-29,68,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 0.76 versus SPY indicates balanced market sensitivity (R-squared 0.26); 126-day residual momentum is +9.93%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.7576510629803682,0.0001656286182136667,0.25549414103944634,252,2023-03-01,2024-02-29,BALANCED,7.666415924806347,9.931684391412233,13.44338210457277,BETA_BALANCED,2024-03-01,37.790000915527344,1.1643255254015994,0.3439990745397248,-2.01111965551235,-2.672670314266845,-11.881454272793956,-10.187886201496365,-5.530563910966036,2.1698853531577855,17.17834955363166,-12.834088836514335,2.1698853531577855,16.74987920416059
CSX_20240313_069,CSX,2024-03-13,69,MOMENTUM_ACTIVE,98.0,85,Active momentum confirmed. Beta 0.72 versus SPY indicates defensive market sensitivity (R-squared 0.24); 126-day residual momentum is +7.59%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.7241759352639832,0.0002455513348075354,0.23815304448421182,252,2023-03-14,2024-03-13,DEFENSIVE,3.331446022440243,7.594472510581873,12.141414157554824,BETA_DEFENSIVE,2024-03-14,37.86000061035156,-2.1922921755784364,-0.6603275118058138,-2.6941374572635013,-6.656102528098373,-13.470687286317506,-11.648176905222607,-7.290021372783173,0.449017871644819,16.57880958288184,-14.263078285324838,0.449017871644819,17.18200393458848
CSX_20240318_070,CSX,2024-03-18,70,MOMENTUM_ACTIVE,98.0,85,Active momentum confirmed. Beta 0.73 versus SPY indicates defensive market sensitivity (R-squared 0.23); 126-day residual momentum is +5.22%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.729739982149372,0.00025083756691207974,0.23333468659717238,252,2023-03-17,2024-03-18,DEFENSIVE,2.0555636145505707,5.215231086737182,9.502720083130056,BETA_DEFENSIVE,2024-03-19,37.31999969482422,-0.9110400733337687,-1.2861724173671374,-2.170421703951275,-8.467309413859292,-12.620576428155406,-8.70846738096499,-9.11040073333773,1.9024627285062046,17.05111304690768,-14.951768406578857,1.9024627285062046,17.38034648078416
CSX_20251031_071,CSX,2025-10-31,71,MOMENTUM_ACTIVE,88.0,85,Active momentum confirmed. Beta 0.72 versus SPY indicates defensive market sensitivity (R-squared 0.31); 126-day residual momentum is +10.71%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.7195091692079055,-6.243753225221516e-05,0.3050459133077984,252,2024-10-30,2025-10-31,DEFENSIVE,-3.6523658803941594,10.706890785750511,10.867742031265122,BETA_DEFENSIVE,2025-11-03,35.880001068115234,-0.13935126971046374,-1.5050192292419329,-2.7313252872425475,-2.536231383283827,9.11371337909339,25.5016651025487,-6.27090282335433,0.3065791724552458,17.281384824919385,-6.27090282335433,9.949831629176575,19.119466608931567
CSX_20251104_072,CSX,2025-11-04,72,MOMENTUM_ACTIVE,88.0,85,Active momentum confirmed. Beta 0.73 versus SPY indicates defensive market sensitivity (R-squared 0.31); 126-day residual momentum is +13.58%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.7266188401253119,-0.00017020802313776317,0.3091408770234274,252,2024-11-01,2025-11-04,DEFENSIVE,-4.142880082837285,13.575230569681885,12.448962259643082,BETA_DEFENSIVE,2025-11-05,35.72999954223633,-1.1474946897982785,-2.0990764332740275,-4.869851346381027,1.2594479952553916,11.586900203439843,24.433248402135078,-5.877409742585337,1.6792675524921252,19.48198760077072,-5.877409742585337,12.5664756115073,19.11326957286586
CSX_20260206_073,CSX,2026-02-06,73,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 0.71 versus SPY indicates defensive market sensitivity (R-squared 0.33); 126-day residual momentum is +1.18%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.7065817745136691,0.0005225734736216064,0.332591203650605,252,2025-02-06,2026-02-06,DEFENSIVE,9.716668074633471,1.1772467984727752,8.682437099175772,BETA_DEFENSIVE,2026-02-09,40.209999084472656,1.2683465502176805,1.6413823985063747,4.377026053974986,1.7408624194914735,11.489686276481592,,-2.163638278272728,7.809001395528425,23.042769619773544,-5.794573661796387,15.76722282253451,25.663037699269985
CSX_20260217_074,CSX,2026-02-17,74,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 0.71 versus SPY indicates defensive market sensitivity (R-squared 0.33); 126-day residual momentum is +0.34%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.7075716399656438,0.000593764683334866,0.3333260336150482,252,2025-02-14,2026-02-17,DEFENSIVE,12.022645136560683,0.3401477126026897,8.634262914013734,BETA_DEFENSIVE,2026-02-18,40.9900016784668,0.902656542410285,3.6106354760502724,4.074159796442767,-3.293491665133441,12.710414420913807,,-4.928032142103655,5.757493776571554,25.817905672319018,-7.587217572585104,13.564277460165552,26.340083915182056
CSX_20260220_075,CSX,2026-02-20,75,MOMENTUM_ACTIVE,100.0,85,Active momentum confirmed. Beta 0.71 versus SPY indicates defensive market sensitivity (R-squared 0.34); 126-day residual momentum is +0.66%.,SPY,BULL,CSX Corporation - Common Stock,NASDAQ,88317339826.0,Industrials,Railroads,OK,,SPY,0.7106071186244968,0.000783012680314242,0.34429233802159187,252,2025-02-20,2026-02-20,DEFENSIVE,14.861449719618602,0.6605513641829486,11.845372726534652,BETA_DEFENSIVE,2026-02-23,42.18000030517578,-0.4978641132131201,1.2090998526394614,-5.286864689668325,-7.681369499822466,8.819348491675228,,-10.194403048719058,2.7738220969186322,27.763948254847108,-10.194403048719058,10.810813988380819,26.134138198162443
