Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry
EPMV,EPMV,Harbor Mid Cap Value ETF,NYSE ARCA, ,Y,N,,,ETF
EPOL,EPOL,iShares MSCI Poland ETF,NYSE ARCA, ,Y,N,,,ETF
EPP,EPP,iShares MSCI Pacific Ex-Japan Index Fund,NYSE ARCA, ,Y,N,,,ETF
EPRF,EPRF,Innovator S&P Investment Grade Preferred ETF,BATS, ,Y,N,,,ETF
EPS,EPS,WisdomTree U.S. LargeCap Fund,NYSE ARCA, ,Y,N,,,ETF
EPSB,EPSB,Harbor SMID Cap Core ETF,NYSE ARCA, ,Y,N,,,ETF
EPSV,EPSV,Harbor SMID Cap Value ETF,NYSE ARCA, ,Y,N,,,ETF
EPU,EPU,iShares MSCI Peru and Global Exposure ETF,NYSE ARCA, ,Y,N,,,ETF
EPV,EPV,ProShares UltraShort FTSE Europe ETF,NYSE ARCA, ,Y,N,,,ETF
EQAL,EQAL,Invesco Russell 1000 Equal Weight ETF,NYSE ARCA, ,Y,N,,,ETF
EQIN,EQIN,Columbia U.S. Equity Income ETF,NYSE ARCA, ,Y,N,,,ETF
EQL,EQL,ALPS Equal Sector Weight ETF,NYSE ARCA, ,Y,N,,,ETF
EQLT,EQLT,iShares MSCI Emerging Markets Quality Factor ETF,BATS, ,Y,N,,,ETF
EQRR,EQRR,ProShares Equities for Rising Rates ETF,NASDAQ,G,Y,N,,,ETF
EQTY,EQTY,Kovitz Core Equity ETF,NYSE ARCA, ,Y,N,,,ETF
EQWL,EQWL,Invesco S&P 100 Equal Weight ETF,NYSE ARCA, ,Y,N,,,ETF
ERET,ERET,iShares Environmentally Aware Real Estate ETF,NASDAQ,G,Y,N,,,ETF
ERTH,ERTH,Invesco MSCI Sustainable Future ETF,NYSE ARCA, ,Y,N,,,ETF
ESBG,ESBG,"First Trust Enhanced Stocks, Bonds & Gold ETF",NYSE ARCA, ,Y,N,,,ETF
ESG,ESG,FlexShares STOXX US ESG Select Index Fund,BATS, ,Y,N,,,ETF
ESGD,ESGD,iShares ESG Aware MSCI EAFE ETF,NASDAQ,G,Y,N,,,ETF
ESGE,ESGE,iShares ESG Aware MSCI EM ETF,NASDAQ,G,Y,N,,,ETF
ESGG,ESGG,FlexShares STOXX Global ESG Select Index Fund,BATS, ,Y,N,,,ETF
ESGU,ESGU,iShares ESG Aware MSCI USA ETF,NASDAQ,G,Y,N,,,ETF
ESGV,ESGV,Vanguard ESG U.S. Stock ETF,BATS, ,Y,N,,,ETF
ESIM,ESIM,Eventide International ETF,NYSE ARCA, ,Y,N,,,ETF
ESLG,ESLG,Eventide Large Cap Growth ETF,NYSE ARCA, ,Y,N,,,ETF
ESLV,ESLV,Eventide Large Cap Value ETF,NYSE ARCA, ,Y,N,,,ETF
ESML,ESML,iShares ESG Aware MSCI USA Small-Cap ETF,BATS, ,Y,N,,,ETF
ESMV,ESMV,iShares ESG Optimized MSCI USA Min Vol Factor ETF,NASDAQ,G,Y,N,,,ETF
ESN,ESN,Essential 40 Stock ETF,NASDAQ,G,Y,N,,,ETF
ESPO,ESPO,VanEck Video Gaming and eSports ETF,NASDAQ,G,Y,N,,,ETF
ESSC,ESSC,Eventide Small Cap ETF,NYSE ARCA, ,Y,N,,,ETF
ESUM,ESUM,Eventide US Market ETF,NYSE ARCA, ,Y,N,,,ETF
ETCO,ETCO,Grayscale Ethereum Covered Call ETF,NYSE ARCA, ,Y,N,,,ETF
ETEC,ETEC,iShares Breakthrough Environmental Solutions ETF,NASDAQ,G,Y,N,,,ETF
ETFT,ETFT,Fundsmith Equity ETF,NYSE ARCA, ,Y,N,,,ETF
ETH,ETH,Grayscale Ethereum Staking Mini ETF Shares,NYSE ARCA, ,Y,N,,,ETF
ETHA,ETHA,iShares Ethereum Trust ETF,NASDAQ,G,Y,N,,,ETF
ETHB,ETHB,iShares Staked Ethereum Trust ETF,NASDAQ,G,Y,N,,,ETF
ETHD,ETHD,ProShares UltraShort Ether ETF,NYSE ARCA, ,Y,N,,,ETF
ETHE,ETHE,Grayscale Ethereum Staking ETF Shares,NYSE ARCA, ,Y,N,,,ETF
ETHO,ETHO,Amplify Etho Climate Leadership U.S. ETF,NYSE ARCA, ,Y,N,,,ETF
ETHT,ETHT,ProShares Ultra Ether ETF,NYSE ARCA, ,Y,N,,,ETF
ETHV,ETHV,VanEck Ethereum ETF,BATS, ,Y,N,,,ETF
ETHW,ETHW,Bitwise Ethereum ETF ,NYSE ARCA, ,Y,N,,,ETF
ETTY,ETTY,Amplify Ethereum 3% Monthly Option Income ETF,BATS, ,Y,N,,,ETF
EUAD,EUAD,Select STOXX Europe Aerospace & Defense ETF,BATS, ,Y,N,,,ETF
EUDG,EUDG,WisdomTree Europe Quality Dividend Growth Fund,NYSE ARCA, ,Y,N,,,ETF
EUDV,EUDV,ProShares MSCI Europe Dividend Growers ETF,BATS, ,Y,N,,,ETF
EUFN,EUFN,iShares MSCI Europe Financials ETF,NASDAQ,G,Y,N,,,ETF
EUHY,EUHY,iShares Euro High Yield Corporate Bond USD Hedged ETF,BATS, ,Y,N,,,ETF
EUIG,EUIG,iShares Euro Investment Grade Corporate Bond USD Hedged ETF,BATS, ,Y,N,,,ETF
EUM,EUM,ProShares Short MSCI Emerging Markets,NYSE ARCA, ,Y,N,,,ETF
EUO,EUO,ProShares UltraShort Euro,NYSE ARCA, ,Y,N,,,ETF
EUSA,EUSA,iShares MSCI USA Equal Weighted ETF,NYSE ARCA, ,Y,N,,,ETF
EUSB,EUSB,iShares ESG Advanced Universal USD Bond ETF,NYSE ARCA, ,Y,N,,,ETF
EUV,EUV,Corgi Lithography & Semiconductor Photonics ETF,BATS, ,Y,N,,,ETF
EVHY,EVHY,Eaton Vance High Yield ETF,NYSE ARCA, ,Y,N,,,ETF
EVIM,EVIM,Eaton Vance Intermediate Municipal Income ETF,NYSE ARCA, ,Y,N,,,ETF
EVLN,EVLN,Eaton Vance Floating-Rate ETF,NYSE ARCA, ,Y,N,,,ETF
EVLU,EVLU,iShares MSCI Emerging Markets Value Factor ETF,BATS, ,Y,N,,,ETF
EVMO,EVMO,Eaton Vance Mortgage Opportunities ETF,NYSE ARCA, ,Y,N,,,ETF
EVMT,EVMT,Invesco Electric Vehicle Metals Commodity Strategy No K-1 ETF,NASDAQ,G,Y,N,,,ETF
EVNT,EVNT,AltShares Event-Driven ETF,NYSE ARCA, ,Y,N,,,ETF
EVPF,EVPF,Eaton Vance Preferred Securities and Income ETF,NASDAQ,G,Y,N,,,ETF
EVSB,EVSB,Eaton Vance Ultra-Short Income ETF,NYSE ARCA, ,Y,N,,,ETF
EVSD,EVSD,Eaton Vance Short Duration Income ETF,NASDAQ,G,Y,N,,,ETF
EVSM,EVSM,Eaton Vance Short Duration Municipal Income ETF,NYSE ARCA, ,Y,N,,,ETF
EVTR,EVTR,Eaton Vance Total Return Bond ETF,NYSE, ,Y,N,,,ETF
EVUS,EVUS,iShares ESG Aware MSCI USA Value ETF,BATS, ,Y,N,,,ETF
EVX,EVX,VanEck Environmental Services ETF,NYSE ARCA, ,Y,N,,,ETF
EVYM,EVYM,Eaton Vance High Income Municipal ETF,NASDAQ,G,Y,N,,,ETF
EWA,EWA,iShares MSCI Australia Index Fund,NYSE ARCA, ,Y,N,,,ETF
EWC,EWC,iShares MSCI Canada Index Fund,NYSE ARCA, ,Y,N,,,ETF
EWD,EWD,iShares MSCI Sweden ETF,NYSE ARCA, ,Y,N,,,ETF
EWG,EWG,iShares MSCI Germany Index Fund,NYSE ARCA, ,Y,N,,,ETF
EWH,EWH,iShares MSCI Hong Kong Index Fund,NYSE ARCA, ,Y,N,,,ETF
EWI,EWI,iShares MSCI Italy ETF,NYSE ARCA, ,Y,N,,,ETF
EWJ,EWJ,iShares MSCI Japan Index Fund,NYSE ARCA, ,Y,N,,,ETF
EWJV,EWJV,iShares MSCI Japan Value ETF,NASDAQ,G,Y,N,,,ETF
EWK,EWK,iShares MSCI Belgium ETF,NYSE ARCA, ,Y,N,,,ETF
EWL,EWL,iShares MSCI Switzerland ETF,NYSE ARCA, ,Y,N,,,ETF
EWM,EWM,iShares MSCI Malaysia Index Fund,NYSE ARCA, ,Y,N,,,ETF
EWN,EWN,iShares MSCI Netherlands Index Fund,NYSE ARCA, ,Y,N,,,ETF
EWO,EWO,iShares MSCI Austria ETF,NYSE ARCA, ,Y,N,,,ETF
EWP,EWP,iShares MSCI Spain ETF,NYSE ARCA, ,Y,N,,,ETF
EWQ,EWQ,iShares MSCI France Index Fund,NYSE ARCA, ,Y,N,,,ETF
EWS,EWS,iShares MSCI Singapore ETF,NYSE ARCA, ,Y,N,,,ETF
EWT,EWT,iShares MSCI Taiwan ETF,NYSE ARCA, ,Y,N,,,ETF
EWU,EWU,iShares MSCI United Kingdom ETF,NYSE ARCA, ,Y,N,,,ETF
EWUS,EWUS,iShares MSCI United Kingdom Small Cap ETF,BATS, ,Y,N,,,ETF
EWV,EWV,ProShares UltraShort MSCI Japan,NYSE ARCA, ,Y,N,,,ETF
EWW,EWW,iShares MSCI Mexico ETF,NYSE ARCA, ,Y,N,,,ETF
EWX,EWX,State Street SPDR S&P Emerging Markets Small Cap ETF,NYSE ARCA, ,Y,N,,,ETF
EWY,EWY,iShares MSCI South Korea ETF,NYSE ARCA, ,Y,N,,,ETF
EWZ,EWZ,iShares MSCI Brazil ETF,NYSE ARCA, ,Y,N,,,ETF
EWZS,EWZS,iShares MSCI Brazil Small-Cap ETF,NASDAQ,G,Y,N,,,ETF
EXEQ,EXEQ,Wedbush ReturnOnLeadership U.S. Large-Cap ETF,NYSE ARCA, ,Y,N,,,ETF
EXI,EXI,iShares Global Industrials ETF,NYSE ARCA, ,Y,N,,,ETF
EXUS,EXUS,Nomura Focused International Core ETF,NASDAQ,G,Y,N,,,ETF
EYEG,EYEG,AB Corporate Bond ETF,NASDAQ,G,Y,N,,,ETF
EYES,EYES,Corgi Data & Surveillance ETF,BATS, ,Y,N,,,ETF
EYLD,EYLD,Cambria Emerging Shareholder Yield ETF,BATS, ,Y,N,,,ETF
EZA,EZA,iShares MSCI South Africa Index Fund,NYSE ARCA, ,Y,N,,,ETF
EZET,EZET,Franklin Ethereum ETF,BATS, ,Y,N,,,ETF
EZJ,EZJ,ProShares Ultra MSCI Japan,NYSE ARCA, ,Y,N,,,ETF
EZM,EZM,WisdomTree U.S. MidCap Fund,NYSE ARCA, ,Y,N,,,ETF
EZMO,EZMO,AlphaDroid Broad Markets Momentum ETF,NASDAQ,G,Y,N,,,ETF
EZPZ,EZPZ,Franklin Crypto Index ETF,BATS, ,Y,N,,,ETF
EZRO,EZRO,AlphaDroid Defensive Sector Rotation ETF,NASDAQ,G,Y,N,,,ETF
EZU,EZU,iShares MSCI Eurozone ETF,BATS, ,Y,N,,,ETF
FAAA,FAAA,Fidelity AAA CLO ETF,NASDAQ,G,Y,N,,,ETF
FAAR,FAAR,First Trust Alternative Absolute Return Strategy ETF,NASDAQ,G,Y,N,,,ETF
FAB,FAB,First Trust Multi Cap Value AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FAD,FAD,First Trust Multi Cap Growth AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FAI,FAI,First Trust Bloomberg Artificial Intelligence ETF,NYSE ARCA, ,Y,N,,,ETF
FALN,FALN,iShares Fallen Angels USD Bond ETF,NASDAQ,G,Y,N,,,ETF
FAN,FAN,First Trust Global Wind Energy ETF,NYSE ARCA, ,Y,N,,,ETF
FAPR,FAPR,FT Vest U.S. Equity Buffer ETF - April,BATS, ,Y,N,,,ETF
FARX,FARX,Frontier Asset Absolute Return ETF,NYSE ARCA, ,Y,N,,,ETF
FAS,FAS,Direxion Financial Bull 3X ETF,NYSE ARCA, ,Y,N,,,ETF
FAUG,FAUG,FT Vest U.S. Equity Buffer ETF - August,BATS, ,Y,N,,,ETF
FAZ,FAZ,Direxion Financial Bear 3X ETF,NYSE ARCA, ,Y,N,,,ETF
FB,FB,ProShares S&P 500 Dynamic Buffer ETF,BATS, ,Y,N,,,ETF
FBCG,FBCG,Fidelity Blue Chip Growth ETF,BATS, ,Y,N,,,ETF
FBCV,FBCV,Fidelity Blue Chip Value ETF,BATS, ,Y,N,,,ETF
FBDC,FBDC,FT Confluence BDC & Specialty Finance Income ETF,NYSE ARCA, ,Y,N,,,ETF
FBND,FBND,Fidelity Total Bond ETF,NYSE ARCA, ,Y,N,,,ETF
FBOT,FBOT,Fidelity Disruptive Automation ETF,NASDAQ,G,Y,N,,,ETF
FBT,FBT,First Trust Amex Biotech Index Fund,NYSE ARCA, ,Y,N,,,ETF
FBUF,FBUF,Fidelity Dynamic Buffered Equity ETF,BATS, ,Y,N,,,ETF
FBY,FBY,YieldMax META Option Income Strategy ETF,NYSE ARCA, ,Y,N,,,ETF
FBYY,FBYY,GraniteShares YieldBOOST META ETF,NASDAQ,G,Y,N,,,ETF
FCA,FCA,First Trust China AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FCAL,FCAL,First Trust California Municipal High income ETF,NASDAQ,G,Y,N,,,ETF
FCBD,FCBD,Frontier Asset Core Bond ETF,NYSE ARCA, ,Y,N,,,ETF
FCEF,FCEF,First Trust Income Opportunities ETF,NASDAQ,G,Y,N,,,ETF
FCFY,FCFY,First Trust S&P 500 Diversified Free Cash Flow ETF,NYSE ARCA, ,Y,N,,,ETF
FCG,FCG,First Trust Natural Gas ETF,NYSE ARCA, ,Y,N,,,ETF
FCLD,FCLD,Fidelity Cloud Computing ETF,BATS, ,Y,N,,,ETF
FCLO,FCLO,Fidelity CLO ETF,NASDAQ,G,Y,N,,,ETF
FCOM,FCOM,Fidelity MSCI Communication Services Index ETF,NYSE ARCA, ,Y,N,,,ETF
FCOR,FCOR,Fidelity Corporate Bond ETF,NYSE ARCA, ,Y,N,,,ETF
FCPI,FCPI,Fidelity Stocks for Inflation ETF,BATS, ,Y,N,,,ETF
FCSH,FCSH,Federated Hermes Short Duration Corporate ETF,NYSE ARCA, ,Y,N,,,ETF
FCTE,FCTE,SMI 3Fourteen Full-Cycle Trend ETF,NASDAQ,G,Y,N,,,ETF
FCTR,FCTR,First Trust Lunt U.S. Factor Rotation ETF,BATS, ,Y,N,,,ETF
FCUS,FCUS,Pinnacle Focused Opportunities ETF,NYSE ARCA, ,Y,N,,,ETF
FCVT,FCVT,First Trust SSI Strategic Convertible Securities ETF,NASDAQ,G,Y,N,,,ETF
FDAT,FDAT,Tactical Advantage ETF,NYSE ARCA, ,Y,N,,,ETF
FDCF,FDCF,Fidelity Disruptive Communications ETF,NASDAQ,G,Y,N,,,ETF
FDD,FDD,First Trust STOXX European Select Dividend Index Fund,NYSE ARCA, ,Y,N,,,ETF
FDEC,FDEC,FT Vest U.S. Equity Buffer ETF - December,BATS, ,Y,N,,,ETF
FDEM,FDEM,Fidelity Emerging Markets Multifactor ETF,BATS, ,Y,N,,,ETF
FDEV,FDEV,Fidelity International Multifactor ETF,BATS, ,Y,N,,,ETF
FDFF,FDFF,Fidelity Disruptive Finance ETF,NASDAQ,G,Y,N,,,ETF
FDG,FDG,American Century Focused Dynamic Growth ETF,NYSE ARCA, ,Y,N,,,ETF
FDHY,FDHY,Fidelity Enhanced High Yield ETF,NYSE ARCA, ,Y,N,,,ETF
FDIF,FDIF,Fidelity Disruptors ETF,NASDAQ,G,Y,N,,,ETF
FDIG,FDIG,Fidelity Crypto Industry and Digital Payments ETF,NASDAQ,G,Y,N,,,ETF
FDIQ,FDIQ,Invesco Bloomberg Financial Data Providers ETF,NASDAQ,G,Y,N,,,ETF
FDIS,FDIS,Fidelity MSCI Consumer Discretionary Index ETF,NYSE ARCA, ,Y,N,,,ETF
FDIV,FDIV,MarketDesk Focused U.S. Dividend ETF,NASDAQ,G,Y,N,,,ETF
FDL,FDL,First Trust Morningstar ETF,NYSE ARCA, ,Y,N,,,ETF
FDLO,FDLO,Fidelity Low Volatility Factor ETF,NYSE ARCA, ,Y,N,,,ETF
FDLS,FDLS,Inspire Fidelis Multi Factor ETF,NYSE ARCA, ,Y,N,,,ETF
FDM,FDM,First Trust DJ Select MicroCap ETF,NYSE ARCA, ,Y,N,,,ETF
FDMO,FDMO,Fidelity Momentum Factor ETF,NYSE ARCA, ,Y,N,,,ETF
FDN,FDN,First Trust DJ Internet Index Fund,NYSE ARCA, ,Y,N,,,ETF
FDND,FDND,FT Vest Dow Jones Internet & Target Income ETF,BATS, ,Y,N,,,ETF
FDNI,FDNI,First Trust Dow Jones International Internet ETF,NASDAQ,G,Y,N,,,ETF
FDRR,FDRR,Fidelity Dividend ETF for Rising Rates,NYSE ARCA, ,Y,N,,,ETF
FDRS,FDRS,Founder-Led ETF,NASDAQ,G,Y,N,,,ETF
FDRV,FDRV,Fidelity Electric Vehicles and Future Transportation ETF,BATS, ,Y,N,,,ETF
FDT,FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FDTS,FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FDTX,FDTX,Fidelity Disruptive Technology ETF,NASDAQ,G,Y,N,,,ETF
FDV,FDV,Federated Hermes U.S. Strategic Dividend ETF,NYSE ARCA, ,Y,N,,,ETF
FDVV,FDVV,Fidelity High Dividend ETF,NYSE ARCA, ,Y,N,,,ETF
FEAC,FEAC,Fidelity Enhanced U.S. All-Cap Equity ETF,NYSE ARCA, ,Y,N,,,ETF
FEBM,FEBM,FT Vest U.S. Equity Max Buffer ETF - February,BATS, ,Y,N,,,ETF
FEBP,FEBP,PGIM S&P 500 Buffer 12 ETF - February,BATS, ,Y,N,,,ETF
FEBT,FEBT,AllianzIM U.S. Large Cap Buffer10 Feb ETF,BATS, ,Y,N,,,ETF
FEBU,FEBU,AllianzIM U.S. Equity Buffer15 Uncapped Feb ETF,BATS, ,Y,N,,,ETF
FEBW,FEBW,AllianzIM U.S. Large Cap Buffer20 Feb ETF,BATS, ,Y,N,,,ETF
FEBZ,FEBZ,TrueShares Structured Outcome (February) ETF,BATS, ,Y,N,,,ETF
FECM,FECM,First Eagle Core Municipal ETF,NYSE ARCA, ,Y,N,,,ETF
FEDM,FEDM,FlexShares ESG & Climate Developed Markets ex-US Core Index Fund,NYSE ARCA, ,Y,N,,,ETF
FEGE,FEGE,First Eagle Global Equity ETF,NYSE, ,Y,N,,,ETF
FEIG,FEIG,FlexShares ESG & Climate Investment Grade Corporate Core Index Fund,NYSE ARCA, ,Y,N,,,ETF
FELC,FELC,Fidelity Enhanced Large Cap Core ETF,NYSE ARCA, ,Y,N,,,ETF
FELG,FELG,Fidelity Enhanced Large Cap Growth ETF,NYSE ARCA, ,Y,N,,,ETF
FELV,FELV,Fidelity Enhanced Large Cap Value ETF,NYSE ARCA, ,Y,N,,,ETF
FEM,FEM,First Trust Emerging Markets AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FEMB,FEMB,First Trust Emerging Markets Local Currency Bond ETF,NASDAQ,G,Y,N,,,ETF
FEMD,FEMD,First Eagle Mid Cap Equity ETF,NYSE ARCA, ,Y,N,,,ETF
FEMG,FEMG,Fidelity Enhanced Mid Cap Growth ETF,NYSE ARCA, ,Y,N,,,ETF
FEMR,FEMR,Fidelity Enhanced Emerging Markets ETF,NYSE ARCA, ,Y,N,,,ETF
FEMS,FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FEMV,FEMV,Fidelity Enhanced Mid Cap Value ETF,NYSE ARCA, ,Y,N,,,ETF
FENI,FENI,Fidelity Enhanced International ETF,NYSE ARCA, ,Y,N,,,ETF
FENY,FENY,Fidelity MSCI Energy Index ETF,NYSE ARCA, ,Y,N,,,ETF
FEOE,FEOE,First Eagle Overseas Equity ETF,NYSE, ,Y,N,,,ETF
FEP,FEP,First Trust Europe AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FEPI,FEPI,REX FANG & Innovation Equity Premium Income ETF,NASDAQ,G,Y,N,,,ETF
FESC,FESC,First Eagle Small Cap Equity ETF,NYSE ARCA, ,Y,N,,,ETF
FESM,FESM,Fidelity Enhanced Small Cap Core ETF,NYSE ARCA, ,Y,N,,,ETF
FETH,FETH,Fidelity Ethereum Fund,BATS, ,Y,N,,,ETF
FEUS,FEUS,FlexShares ESG & Climate US Large Cap Core Index Fund,NYSE ARCA, ,Y,N,,,ETF
FEUZ,FEUZ,First Trust Eurozone AlphaDEX ETF,NASDAQ,G,Y,N,,,ETF
FEX,FEX,First Trust Large Cap Core AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FEZ,FEZ,State Street SPDR EURO STOXX 50 ETF,NYSE ARCA, ,Y,N,,,ETF
FFDI,FFDI,Fidelity Fundamental Developed International ETF,BATS, ,Y,N,,,ETF
FFEB,FFEB,FT Vest U.S. Equity Buffer ETF - February,BATS, ,Y,N,,,ETF
FFEM,FFEM,Fidelity Fundamental Emerging Markets ETF,BATS, ,Y,N,,,ETF
FFF,FFF,Founders 100 ETF,BATS, ,Y,N,,,ETF
FFGX,FFGX,Fidelity Fundamental Global ex-U.S. ETF,BATS, ,Y,N,,,ETF
FFIU,FFIU,UVA Unconstrained Medium-Term Fixed Income ETF,NYSE ARCA, ,Y,N,,,ETF
FFLC,FFLC,Fidelity Fundamental Large Cap Core ETF,BATS, ,Y,N,,,ETF
FFLG,FFLG,Fidelity Fundamental Large Cap Growth ETF,BATS, ,Y,N,,,ETF
FFLS,FFLS,The Future Fund Long/Short ETF,NYSE ARCA, ,Y,N,,,ETF
FFLV,FFLV,Fidelity Fundamental Large Cap Value ETF,BATS, ,Y,N,,,ETF
FFND,FFND,One Global ETF,NYSE ARCA, ,Y,N,,,ETF
FFOG,FFOG,Franklin Focused Growth ETF,BATS, ,Y,N,,,ETF
FFOX,FFOX,FundX Future Fund Opportunities ETF,NYSE ARCA, ,Y,N,,,ETF
FFSM,FFSM,Fidelity Fundamental Small-Mid Cap ETF,BATS, ,Y,N,,,ETF
FFTY,FFTY,CapForce IBD 50 ETF,NYSE ARCA, ,Y,N,,,ETF
FFUT,FFUT,Fidelity Managed Futures ETF,NASDAQ,G,Y,N,,,ETF
FGD,FGD,First Trust DJ Global Select Dividend,NYSE ARCA, ,Y,N,,,ETF
FGDL,FGDL,Franklin Responsibly Sourced Gold ETF,NYSE ARCA, ,Y,N,,,ETF
FGM,FGM,First Trust Germany AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FGSI,FGSI,FT Vest Growth Strength & Target Income ETF,NASDAQ,G,Y,N,,,ETF
FGSM,FGSM,Frontier Asset Global Small Cap Equity ETF,NYSE ARCA, ,Y,N,,,ETF
FHDG,FHDG,FT Vest U.S. Equity Quarterly Dynamic Buffer ETF,BATS, ,Y,N,,,ETF
FHEQ,FHEQ,Fidelity Hedged Equity ETF,BATS, ,Y,N,,,ETF
FHIL,FHIL,Federated Hermes International Leaders ETF,BATS, ,Y,N,,,ETF
FHLC,FHLC,Fidelity MSCI Health Care Index ETF,NYSE ARCA, ,Y,N,,,ETF
FHYS,FHYS,Federated Hermes Short Duration High Yield ETF,NYSE ARCA, ,Y,N,,,ETF
FIAX,FIAX,Nicholas Fixed Income Alternative ETF,NYSE ARCA, ,Y,N,,,ETF
FICS,FICS,First Trust International Developed Capital Strength ETF,NASDAQ,G,Y,N,,,ETF
FID,FID,First Trust S&P International Dividend Aristocrats ETF,NASDAQ,G,Y,N,,,ETF
FIDI,FIDI,Fidelity International High Dividend ETF,NYSE ARCA, ,Y,N,,,ETF
FIDU,FIDU,Fidelity MSCI Industrials Index ETF,NYSE ARCA, ,Y,N,,,ETF
FIGB,FIGB,Fidelity Investment Grade Bond ETF,NYSE ARCA, ,Y,N,,,ETF
FIIG,FIIG,First Trust Intermediate Duration Investment Grade Corporate ETF,NYSE ARCA, ,Y,N,,,ETF
FIMU,FIMU,Fidelity Intermediate Municipal Income ETF,NASDAQ,G,Y,N,,,ETF
FINT,FINT,Frontier Asset Total International Equity ETF,NYSE ARCA, ,Y,N,,,ETF
FINX,FINX,Global X FinTech ETF,NASDAQ,G,Y,N,,,ETF
FINY,FINY,GraniteShares YieldBOOST Financials ETF,NASDAQ,G,Y,N,,,ETF
FISR,FISR,State Street Fixed Income Sector Rotation ETF,NYSE ARCA, ,Y,N,,,ETF
FITE,FITE,State Street SPDR S&P Kensho Future Security ETF,NYSE ARCA, ,Y,N,,,ETF
FITZ,FITZ,Fitz-Gerald Must Have Portfolio ETF,NYSE ARCA, ,Y,N,,,ETF
FIVA,FIVA,Fidelity International Value Factor ETF,NYSE ARCA, ,Y,N,,,ETF
FIW,FIW,First Trust Water ETF,NYSE ARCA, ,Y,N,,,ETF
FIXD,FIXD,First Trust Smith Opportunistic Fixed Income ETF,NASDAQ,G,Y,N,,,ETF
FIXP,FIXP,FolioBeyond Enhanced Fixed Income Premium ETF,NYSE ARCA, ,Y,N,,,ETF
FIXT,FIXT,TCW Core Plus Bond ETF,NYSE, ,Y,N,,,ETF
FIYY,FIYY,GraniteShares YieldBOOST 20Y Treasuries ETF,NASDAQ,G,Y,N,,,ETF
FJAN,FJAN,FT Vest U.S. Equity Buffer ETF - January,BATS, ,Y,N,,,ETF
FJP,FJP,First Trust Japan AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FJUL,FJUL,FT Vest U.S. Equity Buffer ETF - July,BATS, ,Y,N,,,ETF
FJUN,FJUN,FT Vest U.S. Equity Buffer ETF - June,BATS, ,Y,N,,,ETF
FKU,FKU,First Trust United Kingdom AlphaDEX Fund,NASDAQ,G,Y,N,,,ETF
FLAG,FLAG,Global X S&P 500 U.S. Market Leaders Top 50 ETF,NYSE ARCA, ,Y,N,,,ETF
FLAO,FLAO,AllianzIM U.S. Equity 6 Month Floor5 Apr/Oct ETF,BATS, ,Y,N,,,ETF
FLAU,FLAU,Franklin FTSE Australia ETF,NYSE ARCA, ,Y,N,,,ETF
FLAX,FLAX,Franklin FTSE Asia ex Japan ETF,NYSE ARCA, ,Y,N,,,ETF
FLBL,FLBL,Franklin Senior Loan ETF,BATS, ,Y,N,,,ETF
FLBR,FLBR,Franklin FTSE Brazil ETF,NYSE ARCA, ,Y,N,,,ETF
FLCA,FLCA,Franklin FTSE Canada ETF,NYSE ARCA, ,Y,N,,,ETF
FLCB,FLCB,Franklin U.S. Core Bond ETF,NYSE ARCA, ,Y,N,,,ETF
FLCC,FLCC,Federated Hermes MDT Large Cap Core ETF,NYSE ARCA, ,Y,N,,,ETF
FLCE,FLCE,Frontier Asset U.S. Large Cap Equity ETF,NYSE ARCA, ,Y,N,,,ETF
FLCG,FLCG,Federated Hermes MDT Large Cap Growth ETF,NYSE ARCA, ,Y,N,,,ETF
FLCH,FLCH,Franklin FTSE China ETF,NYSE ARCA, ,Y,N,,,ETF
FLCO,FLCO,Franklin Investment Grade Corporate ETF,NYSE ARCA, ,Y,N,,,ETF
FLCV,FLCV,Federated Hermes MDT Large Cap Value ETF,NYSE ARCA, ,Y,N,,,ETF
FLDB,FLDB,Fidelity Low Duration Bond ETF,NASDAQ,G,Y,N,,,ETF
FLDR,FLDR,Fidelity Low Duration Bond Factor ETF,BATS, ,Y,N,,,ETF
FLDZ,FLDZ,RiverNorth Patriot ETF,BATS, ,Y,N,,,ETF
FLEE,FLEE,Franklin FTSE Europe ETF,NYSE ARCA, ,Y,N,,,ETF
FLEU,FLEU,Franklin FTSE Eurozone ETF,NYSE ARCA, ,Y,N,,,ETF
FLGB,FLGB,Franklin FTSE United Kingdom ETF,NYSE ARCA, ,Y,N,,,ETF
FLGR,FLGR,Franklin FTSE Germany ETF,NYSE ARCA, ,Y,N,,,ETF
